"Deaths, Cause by Gender and Age",,,,,,,,,,,,,,,,,,,,,,,,,
Calendar Year,Cause,Gender,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,NS,Res Total,Non  Res Total,Grand Total
2021,236 Other diseases of upper respiratory tract,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,5,0,5
2021,236 Other diseases of upper respiratory tract,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,236 Other diseases of upper respiratory tract,T,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,6,0,6
2021,237 Other diseases of urinary system,M,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,3,4,0,14,1,15
2021,237 Other diseases of urinary system,F,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,1,4,4,0,18,0,18
2021,237 Other diseases of urinary system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,237 Other diseases of urinary system,T,0,0,0,0,0,0,0,0,0,1,2,0,1,5,4,3,2,7,8,0,32,1,33
2021,238 Other disorders of biliary tract and pancreas,M,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,2,3,0,0,15,0,15
2021,238 Other disorders of biliary tract and pancreas,F,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,2,4,9,0,22,0,22
2021,238 Other disorders of biliary tract and pancreas,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,238 Other disorders of biliary tract and pancreas,T,0,0,0,0,0,0,0,1,0,0,0,2,1,1,4,8,4,7,9,0,37,0,37
2021,239 Other endocrine diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,239 Other endocrine diseases,F,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4,0,4
2021,239 Other endocrine diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,239 Other endocrine diseases,T,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4,0,4
2021,240 Other ill-defined and unknown causes of mortality,M,29,1,5,42,91,163,215,235,217,213,230,270,253,200,110,72,29,37,19,0,2308,123,2431
2021,240 Other ill-defined and unknown causes of mortality,F,19,3,7,21,47,63,78,88,73,70,84,86,84,56,45,36,17,21,33,0,891,40,931
2021,240 Other ill-defined and unknown causes of mortality,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,240 Other ill-defined and unknown causes of mortality,T,48,4,12,63,138,226,293,323,290,283,314,356,337,256,155,108,46,58,52,0,3199,163,3362
2021,241 Other inflammatory diseases of central nervous system,M,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,4
2021,241 Other inflammatory diseases of central nervous system,F,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,8,0,8
2021,241 Other inflammatory diseases of central nervous system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,241 Other inflammatory diseases of central nervous system,T,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,1,1,1,0,0,12,0,12
2021,242 Other lung diseases due to external agents,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,4,0,4
2021,242 Other lung diseases due to external agents,F,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,6,0,6
2021,242 Other lung diseases due to external agents,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,242 Other lung diseases due to external agents,T,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,1,2,0,0,10,0,10
2021,243 Other malignant neoplasms of other and unspecified sites,M,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,0,1,1,1,0,12,0,12
2021,243 Other malignant neoplasms of other and unspecified sites,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,5,0,13,0,13
2021,243 Other malignant neoplasms of other and unspecified sites,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,243 Other malignant neoplasms of other and unspecified sites,T,0,0,0,0,0,0,0,0,0,0,1,4,1,3,2,2,3,3,6,0,25,0,25
2021,244 Other malignant neoplasms of skin,M,0,0,0,0,0,0,1,0,0,1,2,2,0,2,2,4,6,4,3,0,27,0,27
2021,244 Other malignant neoplasms of skin,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,5,0,5
2021,244 Other malignant neoplasms of skin,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,244 Other malignant neoplasms of skin,T,0,0,0,0,0,0,1,0,0,1,2,2,1,3,3,5,6,5,3,0,32,0,32
2021,245 Other metabolic disorders,M,2,2,0,0,0,0,0,0,0,2,2,2,6,9,13,7,18,9,9,0,80,1,81
2021,245 Other metabolic disorders,F,1,0,0,0,1,0,0,1,0,0,0,3,1,3,1,4,4,7,8,0,32,2,34
2021,245 Other metabolic disorders,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,245 Other metabolic disorders,T,3,2,0,0,1,0,0,1,0,2,2,5,7,12,14,11,22,16,17,0,112,3,115
2021,"246 Other osteopathies, chondropathies and disorders of musculoskeletal system and connective tissue",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,8,0,8
2021,"246 Other osteopathies, chondropathies and disorders of musculoskeletal system and connective tissue",F,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,7,0,7
2021,"246 Other osteopathies, chondropathies and disorders of musculoskeletal system and connective tissue",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"246 Other osteopathies, chondropathies and disorders of musculoskeletal system and connective tissue",T,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,8,0,15,0,15
2021,247 Other pulmonary heart disease and diseases of pulmonary circulation,M,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,2,4,0,2,0,20,1,21
2021,247 Other pulmonary heart disease and diseases of pulmonary circulation,F,0,0,0,0,0,0,0,0,0,1,1,0,3,7,3,5,6,9,10,0,43,2,45
2021,247 Other pulmonary heart disease and diseases of pulmonary circulation,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,247 Other pulmonary heart disease and diseases of pulmonary circulation,T,0,0,0,0,0,0,0,0,0,1,1,1,6,13,6,7,10,9,12,0,63,3,66
2021,248 Other respiratory conditions originating in the perinatal period,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,248 Other respiratory conditions originating in the perinatal period,F,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2021,248 Other respiratory conditions originating in the perinatal period,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,248 Other respiratory conditions originating in the perinatal period,T,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2021,249 Other thrombophilia,M,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
2021,249 Other thrombophilia,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,249 Other thrombophilia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,249 Other thrombophilia,T,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
2021,250 Other tuberculosis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2021,250 Other tuberculosis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,250 Other tuberculosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,250 Other tuberculosis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2021,251 Other zoonotic and bacterial diseases,M,0,0,0,0,0,0,1,0,0,0,1,2,2,2,5,2,6,4,5,0,29,1,30
2021,251 Other zoonotic and bacterial diseases,F,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,1,4,7,0,23,0,23
2021,251 Other zoonotic and bacterial diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,251 Other zoonotic and bacterial diseases,T,0,0,0,0,0,0,1,0,0,0,2,3,4,4,7,5,7,8,12,0,52,1,53
2021,252 Pancreatitis,M,0,0,0,0,0,2,0,0,2,1,0,1,1,3,2,1,0,1,3,0,16,1,17
2021,252 Pancreatitis,F,0,0,0,1,1,1,0,0,0,1,0,1,2,1,3,6,1,3,4,0,25,0,25
2021,252 Pancreatitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,252 Pancreatitis,T,0,0,0,1,1,3,0,0,2,2,0,2,3,4,5,7,1,4,7,0,41,1,42
2021,"253 Parastomal hernia with obstruction, without gangrene",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"253 Parastomal hernia with obstruction, without gangrene",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021,"253 Parastomal hernia with obstruction, without gangrene",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"253 Parastomal hernia with obstruction, without gangrene",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021,254 Paratyphoid fevers and other salmonella infections,M,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2021,254 Paratyphoid fevers and other salmonella infections,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,254 Paratyphoid fevers and other salmonella infections,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,254 Paratyphoid fevers and other salmonella infections,T,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2021,255 Parkinson's disease,M,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,36,36,52,36,0,182,0,182
2021,255 Parkinson's disease,F,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,12,27,22,23,0,98,0,98
2021,255 Parkinson's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,255 Parkinson's disease,T,0,0,0,0,0,0,0,0,0,0,0,0,4,8,24,48,63,74,59,0,280,0,280
2021,256 Paroxysmal atrial fibrillation,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2
2021,256 Paroxysmal atrial fibrillation,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2
2021,256 Paroxysmal atrial fibrillation,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,256 Paroxysmal atrial fibrillation,T,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,0,4
2021,257 Pedalcyclist involved in collision with motor vehicle,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,257 Pedalcyclist involved in collision with motor vehicle,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2021,257 Pedalcyclist involved in collision with motor vehicle,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,257 Pedalcyclist involved in collision with motor vehicle,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2021,258 Pedestrian involved in collision with motor vehicle,M,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2021,258 Pedestrian involved in collision with motor vehicle,F,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2021,258 Pedestrian involved in collision with motor vehicle,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,258 Pedestrian involved in collision with motor vehicle,T,0,0,0,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,9
2021,"259 Peptic ulcer, site unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,7,0,7
2021,"259 Peptic ulcer, site unspecified",F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,7,0,7
2021,"259 Peptic ulcer, site unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"259 Peptic ulcer, site unspecified",T,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,0,14,0,14
2021,"260 Phlebitis, thrombophlebitis, venous embolism and thrombosis",M,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1,2,0,0,0,10,0,10
2021,"260 Phlebitis, thrombophlebitis, venous embolism and thrombosis",F,0,0,0,0,0,0,1,0,1,4,0,2,2,1,0,3,0,2,2,0,18,0,18
2021,"260 Phlebitis, thrombophlebitis, venous embolism and thrombosis",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"260 Phlebitis, thrombophlebitis, venous embolism and thrombosis",T,0,0,0,0,0,0,1,0,2,5,2,3,3,2,0,4,2,2,2,0,28,0,28
2021,261 Pleural effusion and plaque,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
2021,261 Pleural effusion and plaque,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,0,10,0,10
2021,261 Pleural effusion and plaque,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,261 Pleural effusion and plaque,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,2,0,13,0,13
2021,262 Pneumoconioses and chemical effects,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,4,0,10,0,10
2021,262 Pneumoconioses and chemical effects,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
2021,262 Pneumoconioses and chemical effects,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,262 Pneumoconioses and chemical effects,T,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,0,4,0,12,0,12
2021,263 Pneumocystosis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2021,263 Pneumocystosis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,263 Pneumocystosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,263 Pneumocystosis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2021,264 Pneumonia due to other or unspecified organisms,M,0,0,0,0,0,1,0,2,1,0,3,4,8,10,17,16,24,33,45,0,159,5,164
2021,264 Pneumonia due to other or unspecified organisms,F,0,0,0,0,1,2,0,0,0,0,1,0,8,5,8,12,20,25,63,0,143,2,145
2021,264 Pneumonia due to other or unspecified organisms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,264 Pneumonia due to other or unspecified organisms,T,0,0,0,0,1,3,0,2,1,0,4,4,16,15,25,28,44,58,108,0,302,7,309
2021,265 Pneumonitis due to food and vomit,M,0,0,0,1,0,0,0,0,0,1,3,4,2,2,8,11,14,25,51,0,121,1,122
2021,265 Pneumonitis due to food and vomit,F,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,10,14,15,25,0,71,2,73
2021,265 Pneumonitis due to food and vomit,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,265 Pneumonitis due to food and vomit,T,0,0,0,1,0,0,0,0,1,1,3,4,3,4,13,21,28,40,76,0,192,3,195
2021,"266 Poisoning by and exposure to drugs and biological substances, undetermined intent",M,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3
2021,"266 Poisoning by and exposure to drugs and biological substances, undetermined intent",F,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4
2021,"266 Poisoning by and exposure to drugs and biological substances, undetermined intent",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"266 Poisoning by and exposure to drugs and biological substances, undetermined intent",T,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,7
2021,267 Polyp of stomach and duodenum,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,267 Polyp of stomach and duodenum,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2021,267 Polyp of stomach and duodenum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,267 Polyp of stomach and duodenum,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2021,268 Postpolio syndrome,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
2021,268 Postpolio syndrome,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2021,268 Postpolio syndrome,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,268 Postpolio syndrome,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
2021,269 Prolymphocytic leukaemia of T-cell type,M,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
2021,269 Prolymphocytic leukaemia of T-cell type,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,269 Prolymphocytic leukaemia of T-cell type,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,269 Prolymphocytic leukaemia of T-cell type,T,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
2021,270 Pulmonary embolism,M,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,2,5,1,2,0,22,0,22
2021,270 Pulmonary embolism,F,0,0,0,0,0,0,0,0,0,3,2,2,2,0,1,7,1,4,6,0,28,0,28
2021,270 Pulmonary embolism,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,270 Pulmonary embolism,T,0,0,0,0,0,0,0,0,0,3,2,4,4,0,9,9,6,5,8,0,50,0,50
2021,271 Renal failure,M,0,0,0,0,0,0,0,0,0,1,3,3,2,10,16,17,18,35,24,0,128,1,129
2021,271 Renal failure,F,0,0,0,0,0,0,0,0,0,1,0,2,3,6,10,15,14,33,45,0,128,1,129
2021,271 Renal failure,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,271 Renal failure,T,0,0,0,0,0,0,0,0,0,2,3,5,5,16,26,32,32,68,69,0,256,2,258
2021,272 Renal tubulo-interstitial diseases,M,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2,3,0,10,0,10
2021,272 Renal tubulo-interstitial diseases,F,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,6,0,6
2021,272 Renal tubulo-interstitial diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,272 Renal tubulo-interstitial diseases,T,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,1,1,2,3,0,16,0,16
2021,273 Respiratory distress of newborn,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,273 Respiratory distress of newborn,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2021,273 Respiratory distress of newborn,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,273 Respiratory distress of newborn,T,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2021,274 Respiratory tuberculosis,M,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3
2021,274 Respiratory tuberculosis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,4
2021,274 Respiratory tuberculosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,274 Respiratory tuberculosis,T,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,6,1,7
2021,275 Rheumatic mitral valve diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,8,0,8
2021,275 Rheumatic mitral valve diseases,F,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,5,1,2,3,0,16,0,16
2021,275 Rheumatic mitral valve diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,275 Rheumatic mitral valve diseases,T,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3,7,1,3,3,0,24,0,24
2021,276 Rheumatoid arthritis and related inflammatory polyarthropathies,M,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,4,2,3,0,18,0,18
2021,276 Rheumatoid arthritis and related inflammatory polyarthropathies,F,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,6,1,4,0,18,0,18
2021,276 Rheumatoid arthritis and related inflammatory polyarthropathies,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,276 Rheumatoid arthritis and related inflammatory polyarthropathies,T,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,2,10,3,7,0,36,0,36
2021,"277 Schizophrenia, schizotypal and delusional disorders",M,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,5,0,5
2021,"277 Schizophrenia, schizotypal and delusional disorders",F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,5,0,5
2021,"277 Schizophrenia, schizotypal and delusional disorders",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"277 Schizophrenia, schizotypal and delusional disorders",T,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,1,0,0,10,0,10
2021,278 Senility,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,16,0,22,0,22
2021,278 Senility,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,28,0,33,0,33
2021,278 Senility,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,278 Senility,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,44,0,55,0,55
2021,279 Septicemia,M,2,0,1,0,0,0,1,2,0,3,2,6,5,7,10,19,18,15,15,0,104,2,106
2021,279 Septicemia,F,0,0,0,0,0,0,0,1,0,2,2,0,4,8,12,8,15,23,22,0,97,0,97
2021,279 Septicemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,279 Septicemia,T,2,0,1,0,0,0,1,3,0,5,4,6,9,15,22,27,33,38,37,0,201,2,203
2021,280 Soft tissue disorders,M,0,0,0,0,0,0,0,0,0,2,1,1,2,0,4,1,0,0,1,0,11,1,12
2021,280 Soft tissue disorders,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,7,0,7
2021,280 Soft tissue disorders,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,280 Soft tissue disorders,T,0,0,0,0,0,0,0,0,0,2,1,1,2,2,5,3,1,1,1,0,18,1,19
2021,281 Solitary plasmacytoma,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,281 Solitary plasmacytoma,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2021,281 Solitary plasmacytoma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,281 Solitary plasmacytoma,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2021,282 Spina bifida,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,282 Spina bifida,F,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
2021,282 Spina bifida,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,282 Spina bifida,T,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
2021,"283 Stroke, not specified as hemorrhage or infarction",M,0,0,0,0,0,0,0,0,5,3,4,3,9,15,22,34,54,56,70,0,271,4,275
2021,"283 Stroke, not specified as hemorrhage or infarction",F,0,0,0,0,0,0,0,1,1,0,4,1,8,19,23,38,43,67,132,0,332,5,337
2021,"283 Stroke, not specified as hemorrhage or infarction",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"283 Stroke, not specified as hemorrhage or infarction",T,0,0,0,0,0,0,0,1,6,3,8,4,17,34,45,72,97,123,202,0,603,9,612
2021,284 Subarachnoid hemorrhage,M,0,0,0,0,0,0,0,0,1,2,1,8,3,2,0,0,1,1,2,0,20,1,21
2021,284 Subarachnoid hemorrhage,F,0,0,1,0,1,0,1,1,2,1,1,2,2,4,3,3,0,2,1,0,25,0,25
2021,284 Subarachnoid hemorrhage,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,284 Subarachnoid hemorrhage,T,0,0,1,0,1,0,1,1,3,3,2,10,5,6,3,3,1,3,3,0,45,1,46
2021,285 Suppurative and necrotic conditions of lower respiratory tract,M,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,6,0,6
2021,285 Suppurative and necrotic conditions of lower respiratory tract,F,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,2,0,7,0,7
2021,285 Suppurative and necrotic conditions of lower respiratory tract,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,285 Suppurative and necrotic conditions of lower respiratory tract,T,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,2,1,2,0,13,0,13
2021,286 Systemic lupus erythematosus,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2
2021,286 Systemic lupus erythematosus,F,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,1,1,0,0,10,0,10
2021,286 Systemic lupus erythematosus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
